VG,ID,IG,VD
-3.50E-01,3.77E-02,-1.81E-12,5.00E-02
-3.40E-01,3.77E-02,-1.62E-12,5.00E-02
-3.30E-01,3.77E-02,-1.70E-12,5.00E-02
-3.20E-01,3.78E-02,-1.74E-12,5.00E-02
-3.10E-01,3.78E-02,-1.53E-12,5.00E-02
-3.00E-01,3.78E-02,-1.41E-12,5.00E-02
-2.90E-01,3.78E-02,-1.45E-12,5.00E-02
-2.80E-01,3.78E-02,-1.19E-12,5.00E-02
-2.70E-01,3.78E-02,-9.90E-13,5.00E-02
-2.60E-01,3.78E-02,-1.01E-12,5.00E-02
-2.50E-01,3.79E-02,-1.00E-12,5.00E-02
-2.40E-01,3.79E-02,-9.00E-13,5.00E-02
-2.30E-01,3.79E-02,-7.80E-13,5.00E-02
-2.20E-01,3.79E-02,-6.90E-13,5.00E-02
-2.10E-01,3.79E-02,-6.50E-13,5.00E-02
-2.00E-01,3.79E-02,-4.50E-13,5.00E-02
-1.90E-01,3.79E-02,-3.80E-13,5.00E-02
-1.80E-01,3.80E-02,-4.00E-13,5.00E-02
-1.70E-01,3.80E-02,-3.50E-13,5.00E-02
-1.60E-01,3.80E-02,-2.90E-13,5.00E-02
-1.50E-01,3.80E-02,-8.00E-14,5.00E-02
-1.40E-01,3.80E-02,-9.00E-14,5.00E-02
-1.30E-01,3.80E-02,-1.30E-13,5.00E-02
-1.20E-01,3.80E-02,-5.00E-14,5.00E-02
-1.10E-01,3.81E-02,3.70E-13,5.00E-02
-1.00E-01,3.81E-02,2.10E-13,5.00E-02
-9.00E-02,3.81E-02,4.00E-14,5.00E-02
-8.00E-02,3.81E-02,2.00E-13,5.00E-02
-7.00E-02,3.81E-02,3.90E-13,5.00E-02
-6.00E-02,3.81E-02,5.10E-13,5.00E-02
-5.00E-02,3.81E-02,4.80E-13,5.00E-02
-4.00E-02,3.81E-02,4.30E-13,5.00E-02
-3.00E-02,3.82E-02,6.90E-13,5.00E-02
-2.00E-02,3.82E-02,9.90E-13,5.00E-02
-1.00E-02,3.82E-02,8.60E-13,5.00E-02
0.00E+00,3.82E-02,8.00E-13,5.00E-02
