VG,ID,IG,VD
-4.64E+00,8.47E-08,-1.83E-07,5.00E-02
-4.63E+00,8.32E-08,-1.80E-07,5.00E-02
-4.62E+00,8.16E-08,-1.76E-07,5.00E-02
-4.61E+00,8.02E-08,-1.73E-07,5.00E-02
-4.60E+00,7.87E-08,-1.70E-07,5.00E-02
-4.59E+00,7.72E-08,-1.66E-07,5.00E-02
-4.58E+00,7.58E-08,-1.63E-07,5.00E-02
-4.57E+00,7.43E-08,-1.60E-07,5.00E-02
-4.56E+00,7.29E-08,-1.57E-07,5.00E-02
-4.55E+00,7.16E-08,-1.54E-07,5.00E-02
-4.54E+00,7.03E-08,-1.51E-07,5.00E-02
-4.53E+00,6.89E-08,-1.49E-07,5.00E-02
-4.52E+00,6.76E-08,-1.45E-07,5.00E-02
-4.51E+00,6.63E-08,-1.42E-07,5.00E-02
-4.50E+00,6.51E-08,-1.40E-07,5.00E-02
-4.49E+00,6.38E-08,-1.37E-07,5.00E-02
-4.48E+00,6.25E-08,-1.34E-07,5.00E-02
-4.47E+00,6.13E-08,-1.32E-07,5.00E-02
-4.46E+00,6.02E-08,-1.29E-07,5.00E-02
-4.45E+00,5.90E-08,-1.27E-07,5.00E-02
-4.44E+00,5.78E-08,-1.24E-07,5.00E-02
-4.43E+00,5.67E-08,-1.22E-07,5.00E-02
-4.42E+00,5.56E-08,-1.19E-07,5.00E-02
-4.41E+00,5.45E-08,-1.17E-07,5.00E-02
-4.40E+00,5.34E-08,-1.14E-07,5.00E-02
-4.39E+00,5.24E-08,-1.12E-07,5.00E-02
-4.38E+00,5.13E-08,-1.10E-07,5.00E-02
-4.37E+00,5.03E-08,-1.07E-07,5.00E-02
-4.36E+00,4.93E-08,-1.05E-07,5.00E-02
-4.35E+00,4.83E-08,-1.03E-07,5.00E-02
-4.34E+00,4.72E-08,-1.01E-07,5.00E-02
-4.33E+00,4.63E-08,-9.86E-08,5.00E-02
-4.32E+00,4.53E-08,-9.65E-08,5.00E-02
-4.31E+00,4.44E-08,-9.44E-08,5.00E-02
-4.30E+00,4.34E-08,-9.26E-08,5.00E-02
-4.29E+00,4.25E-08,-9.06E-08,5.00E-02
-4.28E+00,4.16E-08,-8.86E-08,5.00E-02
-4.27E+00,4.08E-08,-8.67E-08,5.00E-02
-4.26E+00,3.99E-08,-8.49E-08,5.00E-02
-4.25E+00,3.91E-08,-8.30E-08,5.00E-02
-4.24E+00,3.82E-08,-8.13E-08,5.00E-02
-4.23E+00,3.74E-08,-7.93E-08,5.00E-02
-4.22E+00,3.67E-08,-7.77E-08,5.00E-02
-4.21E+00,3.58E-08,-7.60E-08,5.00E-02
-4.20E+00,3.50E-08,-7.43E-08,5.00E-02
-4.19E+00,3.42E-08,-7.25E-08,5.00E-02
-4.18E+00,3.35E-08,-7.09E-08,5.00E-02
-4.17E+00,3.27E-08,-6.93E-08,5.00E-02
-4.16E+00,3.20E-08,-6.78E-08,5.00E-02
-4.15E+00,3.13E-08,-6.62E-08,5.00E-02
-4.14E+00,3.06E-08,-6.50E-08,5.00E-02
-4.13E+00,2.99E-08,-6.32E-08,5.00E-02
-4.12E+00,2.92E-08,-6.17E-08,5.00E-02
-4.11E+00,2.86E-08,-6.03E-08,5.00E-02
-4.10E+00,2.79E-08,-5.89E-08,5.00E-02
-4.09E+00,2.72E-08,-5.74E-08,5.00E-02
-4.08E+00,2.66E-08,-5.60E-08,5.00E-02
-4.07E+00,2.60E-08,-5.47E-08,5.00E-02
-4.06E+00,2.54E-08,-5.34E-08,5.00E-02
-4.05E+00,2.48E-08,-5.21E-08,5.00E-02
-4.04E+00,2.42E-08,-5.08E-08,5.00E-02
-4.03E+00,2.36E-08,-4.96E-08,5.00E-02
-4.02E+00,2.30E-08,-4.85E-08,5.00E-02
-4.01E+00,2.25E-08,-4.71E-08,5.00E-02
-4.00E+00,2.19E-08,-4.60E-08,5.00E-02
-3.99E+00,2.14E-08,-4.50E-08,5.00E-02
-3.98E+00,2.09E-08,-4.38E-08,5.00E-02
-3.97E+00,2.04E-08,-4.27E-08,5.00E-02
-3.96E+00,1.99E-08,-4.18E-08,5.00E-02
-3.95E+00,1.94E-08,-4.06E-08,5.00E-02
-3.94E+00,1.89E-08,-3.95E-08,5.00E-02
-3.93E+00,1.85E-08,-3.85E-08,5.00E-02
-3.92E+00,1.80E-08,-3.75E-08,5.00E-02
-3.91E+00,1.75E-08,-3.65E-08,5.00E-02
-3.90E+00,1.71E-08,-3.56E-08,5.00E-02
-3.89E+00,1.66E-08,-3.48E-08,5.00E-02
-3.88E+00,1.62E-08,-3.37E-08,5.00E-02
-3.87E+00,1.58E-08,-3.28E-08,5.00E-02
-3.86E+00,1.54E-08,-3.19E-08,5.00E-02
-3.85E+00,1.50E-08,-3.10E-08,5.00E-02
-3.84E+00,1.45E-08,-3.02E-08,5.00E-02
-3.83E+00,1.42E-08,-2.94E-08,5.00E-02
-3.82E+00,1.38E-08,-2.85E-08,5.00E-02
-3.81E+00,1.34E-08,-2.78E-08,5.00E-02
-3.80E+00,1.30E-08,-2.70E-08,5.00E-02
-3.79E+00,1.27E-08,-2.62E-08,5.00E-02
-3.78E+00,1.24E-08,-2.55E-08,5.00E-02
-3.77E+00,1.20E-08,-2.48E-08,5.00E-02
-3.76E+00,1.17E-08,-2.41E-08,5.00E-02
-3.75E+00,1.14E-08,-2.35E-08,5.00E-02
-3.74E+00,1.10E-08,-2.28E-08,5.00E-02
-3.73E+00,1.07E-08,-2.21E-08,5.00E-02
-3.72E+00,1.04E-08,-2.14E-08,5.00E-02
-3.71E+00,1.01E-08,-2.08E-08,5.00E-02
-3.70E+00,9.85E-09,-2.02E-08,5.00E-02
-3.69E+00,9.55E-09,-1.97E-08,5.00E-02
-3.68E+00,9.28E-09,-1.91E-08,5.00E-02
-3.67E+00,9.01E-09,-1.84E-08,5.00E-02
-3.66E+00,8.73E-09,-1.79E-08,5.00E-02
-3.65E+00,8.47E-09,-1.73E-08,5.00E-02
-3.64E+00,8.22E-09,-1.68E-08,5.00E-02
-3.63E+00,7.98E-09,-1.63E-08,5.00E-02
-3.62E+00,7.74E-09,-1.58E-08,5.00E-02
-3.61E+00,7.50E-09,-1.53E-08,5.00E-02
-3.60E+00,7.27E-09,-1.48E-08,5.00E-02
-3.59E+00,7.05E-09,-1.44E-08,5.00E-02
-3.58E+00,6.83E-09,-1.39E-08,5.00E-02
-3.57E+00,6.62E-09,-1.35E-08,5.00E-02
-3.56E+00,6.41E-09,-1.30E-08,5.00E-02
-3.55E+00,6.21E-09,-1.26E-08,5.00E-02
-3.54E+00,6.01E-09,-1.22E-08,5.00E-02
-3.53E+00,5.82E-09,-1.18E-08,5.00E-02
-3.52E+00,5.65E-09,-1.15E-08,5.00E-02
-3.51E+00,5.47E-09,-1.11E-08,5.00E-02
-3.50E+00,5.29E-09,-1.07E-08,5.00E-02
-3.49E+00,5.12E-09,-1.04E-08,5.00E-02
-3.48E+00,4.95E-09,-1.01E-08,5.00E-02
-3.47E+00,4.79E-09,-9.69E-09,5.00E-02
-3.46E+00,4.62E-09,-9.36E-09,5.00E-02
-3.45E+00,4.47E-09,-9.04E-09,5.00E-02
-3.44E+00,4.32E-09,-8.76E-09,5.00E-02
-3.43E+00,4.18E-09,-8.46E-09,5.00E-02
-3.42E+00,4.03E-09,-8.16E-09,5.00E-02
-3.41E+00,3.90E-09,-7.89E-09,5.00E-02
-3.40E+00,3.76E-09,-7.59E-09,5.00E-02
-3.39E+00,3.63E-09,-7.35E-09,5.00E-02
-3.38E+00,3.51E-09,-7.07E-09,5.00E-02
-3.37E+00,3.38E-09,-6.83E-09,5.00E-02
-3.36E+00,3.28E-09,-6.59E-09,5.00E-02
-3.35E+00,3.15E-09,-6.36E-09,5.00E-02
-3.34E+00,3.04E-09,-6.12E-09,5.00E-02
-3.33E+00,2.93E-09,-5.90E-09,5.00E-02
-3.32E+00,2.83E-09,-5.69E-09,5.00E-02
-3.31E+00,2.72E-09,-5.48E-09,5.00E-02
-3.30E+00,2.63E-09,-5.29E-09,5.00E-02
-3.29E+00,2.54E-09,-5.10E-09,5.00E-02
-3.28E+00,2.46E-09,-4.93E-09,5.00E-02
-3.27E+00,2.36E-09,-4.74E-09,5.00E-02
-3.26E+00,2.27E-09,-4.56E-09,5.00E-02
-3.25E+00,2.19E-09,-4.40E-09,5.00E-02
-3.24E+00,2.11E-09,-4.24E-09,5.00E-02
-3.23E+00,2.03E-09,-4.08E-09,5.00E-02
-3.22E+00,1.96E-09,-3.94E-09,5.00E-02
-3.21E+00,1.88E-09,-3.75E-09,5.00E-02
-3.20E+00,1.81E-09,-3.64E-09,5.00E-02
-3.19E+00,1.74E-09,-3.50E-09,5.00E-02
-3.18E+00,1.67E-09,-3.35E-09,5.00E-02
-3.17E+00,1.61E-09,-3.23E-09,5.00E-02
-3.16E+00,1.55E-09,-3.12E-09,5.00E-02
-3.15E+00,1.49E-09,-3.00E-09,5.00E-02
-3.14E+00,1.44E-09,-2.89E-09,5.00E-02
-3.13E+00,1.38E-09,-2.78E-09,5.00E-02
-3.12E+00,1.33E-09,-2.68E-09,5.00E-02
-3.11E+00,1.29E-09,-2.58E-09,5.00E-02
-3.10E+00,1.23E-09,-2.47E-09,5.00E-02
-3.09E+00,1.18E-09,-2.38E-09,5.00E-02
-3.08E+00,1.14E-09,-2.29E-09,5.00E-02
-3.07E+00,1.09E-09,-2.20E-09,5.00E-02
-3.06E+00,1.05E-09,-2.12E-09,5.00E-02
-3.05E+00,1.01E-09,-2.04E-09,5.00E-02
-3.04E+00,9.72E-10,-1.98E-09,5.00E-02
-3.03E+00,9.36E-10,-1.90E-09,5.00E-02
-3.02E+00,9.01E-10,-1.83E-09,5.00E-02
-3.01E+00,8.67E-10,-1.76E-09,5.00E-02
-3.00E+00,8.34E-10,-1.69E-09,5.00E-02
-2.99E+00,8.02E-10,-1.63E-09,5.00E-02
-2.98E+00,7.75E-10,-1.57E-09,5.00E-02
-2.97E+00,7.44E-10,-1.52E-09,5.00E-02
-2.96E+00,7.18E-10,-1.46E-09,5.00E-02
-2.95E+00,6.97E-10,-1.40E-09,5.00E-02
-2.94E+00,6.77E-10,-1.36E-09,5.00E-02
-2.93E+00,6.58E-10,-1.30E-09,5.00E-02
-2.92E+00,6.52E-10,-1.25E-09,5.00E-02
-2.91E+00,6.52E-10,-1.21E-09,5.00E-02
-2.90E+00,6.74E-10,-1.17E-09,5.00E-02
-2.89E+00,7.24E-10,-1.13E-09,5.00E-02
-2.88E+00,8.26E-10,-1.09E-09,5.00E-02
-2.87E+00,1.01E-09,-1.05E-09,5.00E-02
-2.86E+00,1.35E-09,-1.02E-09,5.00E-02
-2.85E+00,1.93E-09,-9.91E-10,5.00E-02
-2.84E+00,2.90E-09,-9.51E-10,5.00E-02
-2.83E+00,4.54E-09,-9.21E-10,5.00E-02
-2.82E+00,7.29E-09,-8.95E-10,5.00E-02
-2.81E+00,1.14E-08,-8.70E-10,5.00E-02
-2.80E+00,1.87E-08,-8.46E-10,5.00E-02
-2.79E+00,3.08E-08,-8.23E-10,5.00E-02
-2.78E+00,5.06E-08,-7.91E-10,5.00E-02
-2.77E+00,8.31E-08,-7.67E-10,5.00E-02
-2.76E+00,1.36E-07,-7.47E-10,5.00E-02
-2.75E+00,2.22E-07,-7.32E-10,5.00E-02
-2.74E+00,3.58E-07,-7.12E-10,5.00E-02
-2.73E+00,5.76E-07,-6.89E-10,5.00E-02
-2.72E+00,9.16E-07,-6.68E-10,5.00E-02
-2.71E+00,1.44E-06,-6.56E-10,5.00E-02
-2.70E+00,2.26E-06,-6.42E-10,5.00E-02
-2.69E+00,3.50E-06,-6.24E-10,5.00E-02
-2.68E+00,5.35E-06,-6.09E-10,5.00E-02
-2.67E+00,8.09E-06,-5.98E-10,5.00E-02
-2.66E+00,1.21E-05,-5.82E-10,5.00E-02
-2.65E+00,1.78E-05,-5.64E-10,5.00E-02
-2.64E+00,2.59E-05,-5.58E-10,5.00E-02
-2.63E+00,3.71E-05,-5.39E-10,5.00E-02
-2.62E+00,5.24E-05,-5.32E-10,5.00E-02
-2.61E+00,7.29E-05,-5.29E-10,5.00E-02
-2.60E+00,9.99E-05,-5.14E-10,5.00E-02
-2.59E+00,1.35E-04,-5.00E-10,5.00E-02
-2.58E+00,1.80E-04,-4.91E-10,5.00E-02
-2.57E+00,2.33E-04,-4.83E-10,5.00E-02
-2.56E+00,3.03E-04,-4.72E-10,5.00E-02
-2.55E+00,3.89E-04,-4.63E-10,5.00E-02
-2.54E+00,4.93E-04,-4.58E-10,5.00E-02
-2.53E+00,6.18E-04,-4.54E-10,5.00E-02
-2.52E+00,7.64E-04,-4.41E-10,5.00E-02
-2.51E+00,9.36E-04,-4.32E-10,5.00E-02
-2.50E+00,1.13E-03,-4.29E-10,5.00E-02
-2.49E+00,1.36E-03,-4.16E-10,5.00E-02
-2.48E+00,1.62E-03,-4.12E-10,5.00E-02
-2.47E+00,1.90E-03,-4.03E-10,5.00E-02
-2.46E+00,2.22E-03,-3.93E-10,5.00E-02
-2.45E+00,2.57E-03,-3.87E-10,5.00E-02
-2.44E+00,2.95E-03,-3.81E-10,5.00E-02
-2.43E+00,3.37E-03,-3.79E-10,5.00E-02
-2.42E+00,3.81E-03,-3.65E-10,5.00E-02
-2.41E+00,4.29E-03,-3.59E-10,5.00E-02
-2.40E+00,4.79E-03,-3.53E-10,5.00E-02
-2.39E+00,5.32E-03,-3.48E-10,5.00E-02
-2.38E+00,5.88E-03,-3.41E-10,5.00E-02
-2.37E+00,6.47E-03,-3.37E-10,5.00E-02
-2.36E+00,7.07E-03,-3.30E-10,5.00E-02
-2.35E+00,7.69E-03,-3.21E-10,5.00E-02
-2.34E+00,8.33E-03,-3.25E-10,5.00E-02
-2.33E+00,8.94E-03,-3.16E-10,5.00E-02
-2.32E+00,9.61E-03,-3.07E-10,5.00E-02
-2.31E+00,1.03E-02,-3.02E-10,5.00E-02
-2.30E+00,1.10E-02,-2.94E-10,5.00E-02
-2.29E+00,1.17E-02,-2.90E-10,5.00E-02
-2.28E+00,1.24E-02,-2.87E-10,5.00E-02
-2.27E+00,1.31E-02,-2.79E-10,5.00E-02
-2.26E+00,1.38E-02,-2.73E-10,5.00E-02
-2.25E+00,1.45E-02,-2.64E-10,5.00E-02
-2.24E+00,1.52E-02,-2.56E-10,5.00E-02
-2.23E+00,1.59E-02,-2.62E-10,5.00E-02
-2.22E+00,1.66E-02,-2.49E-10,5.00E-02
-2.21E+00,1.73E-02,-2.38E-10,5.00E-02
-2.20E+00,1.80E-02,-2.36E-10,5.00E-02
-2.19E+00,1.87E-02,-2.28E-10,5.00E-02
-2.18E+00,1.93E-02,-2.21E-10,5.00E-02
-2.17E+00,2.00E-02,-2.14E-10,5.00E-02
-2.16E+00,2.07E-02,-2.13E-10,5.00E-02
-2.15E+00,2.13E-02,-2.01E-10,5.00E-02
-2.14E+00,2.19E-02,-1.96E-10,5.00E-02
-2.13E+00,2.26E-02,-1.87E-10,5.00E-02
-2.12E+00,2.32E-02,-1.83E-10,5.00E-02
-2.11E+00,2.38E-02,-1.78E-10,5.00E-02
-2.10E+00,2.43E-02,-1.72E-10,5.00E-02
-2.09E+00,2.49E-02,-1.66E-10,5.00E-02
-2.08E+00,2.55E-02,-1.60E-10,5.00E-02
-2.07E+00,2.60E-02,-1.53E-10,5.00E-02
-2.06E+00,2.66E-02,-1.49E-10,5.00E-02
-2.05E+00,2.71E-02,-1.43E-10,5.00E-02
-2.04E+00,2.76E-02,-1.41E-10,5.00E-02
-2.03E+00,2.81E-02,-1.32E-10,5.00E-02
-2.02E+00,2.86E-02,-1.26E-10,5.00E-02
-2.01E+00,2.91E-02,-1.26E-10,5.00E-02
-2.00E+00,2.96E-02,-1.17E-10,5.00E-02
-1.99E+00,3.01E-02,-1.12E-10,5.00E-02
-1.98E+00,3.05E-02,-1.13E-10,5.00E-02
-1.97E+00,3.10E-02,-1.01E-10,5.00E-02
-1.96E+00,3.14E-02,-9.82E-11,5.00E-02
-1.95E+00,3.18E-02,-9.41E-11,5.00E-02
-1.94E+00,3.22E-02,-8.89E-11,5.00E-02
-1.93E+00,3.27E-02,-8.43E-11,5.00E-02
-1.92E+00,3.30E-02,-8.22E-11,5.00E-02
-1.91E+00,3.34E-02,-8.12E-11,5.00E-02
-1.90E+00,3.38E-02,-7.35E-11,5.00E-02
-1.89E+00,3.42E-02,-7.09E-11,5.00E-02
-1.88E+00,3.45E-02,-6.68E-11,5.00E-02
-1.87E+00,3.49E-02,-6.40E-11,5.00E-02
-1.86E+00,3.52E-02,-6.20E-11,5.00E-02
-1.85E+00,3.56E-02,-6.16E-11,5.00E-02
-1.84E+00,3.59E-02,-5.91E-11,5.00E-02
-1.83E+00,3.62E-02,-5.53E-11,5.00E-02
-1.82E+00,3.65E-02,-5.27E-11,5.00E-02
-1.81E+00,3.68E-02,-5.14E-11,5.00E-02
-1.80E+00,3.71E-02,-4.90E-11,5.00E-02
-1.79E+00,3.74E-02,-4.65E-11,5.00E-02
-1.78E+00,3.77E-02,-4.49E-11,5.00E-02
-1.77E+00,3.80E-02,-4.27E-11,5.00E-02
-1.76E+00,3.83E-02,-4.22E-11,5.00E-02
-1.75E+00,3.85E-02,-3.97E-11,5.00E-02
-1.74E+00,3.88E-02,-3.82E-11,5.00E-02
-1.73E+00,3.91E-02,-3.71E-11,5.00E-02
-1.72E+00,3.93E-02,-3.59E-11,5.00E-02
-1.71E+00,3.96E-02,-3.48E-11,5.00E-02
-1.70E+00,3.98E-02,-3.37E-11,5.00E-02
-1.69E+00,4.00E-02,-3.25E-11,5.00E-02
-1.68E+00,4.03E-02,-3.21E-11,5.00E-02
-1.67E+00,4.05E-02,-2.99E-11,5.00E-02
-1.66E+00,4.07E-02,-2.88E-11,5.00E-02
-1.65E+00,4.09E-02,-2.75E-11,5.00E-02
-1.64E+00,4.11E-02,-2.73E-11,5.00E-02
-1.63E+00,4.13E-02,-2.63E-11,5.00E-02
-1.62E+00,4.15E-02,-2.74E-11,5.00E-02
-1.61E+00,4.17E-02,-2.43E-11,5.00E-02
-1.60E+00,4.19E-02,-2.30E-11,5.00E-02
-1.59E+00,4.21E-02,-2.29E-11,5.00E-02
-1.58E+00,4.23E-02,-2.12E-11,5.00E-02
-1.57E+00,4.25E-02,-2.01E-11,5.00E-02
-1.56E+00,4.27E-02,-1.87E-11,5.00E-02
-1.55E+00,4.29E-02,-1.99E-11,5.00E-02
-1.54E+00,4.30E-02,-1.68E-11,5.00E-02
-1.53E+00,4.32E-02,-1.71E-11,5.00E-02
-1.52E+00,4.34E-02,-1.65E-11,5.00E-02
-1.51E+00,4.35E-02,-1.57E-11,5.00E-02
-1.50E+00,4.37E-02,-1.44E-11,5.00E-02
-1.49E+00,4.38E-02,-1.22E-11,5.00E-02
-1.48E+00,4.40E-02,-1.28E-11,5.00E-02
-1.47E+00,4.42E-02,-1.04E-11,5.00E-02
-1.46E+00,4.43E-02,-1.13E-11,5.00E-02
-1.45E+00,4.45E-02,-9.25E-12,5.00E-02
-1.44E+00,4.46E-02,-9.46E-12,5.00E-02
-1.43E+00,4.47E-02,-8.54E-12,5.00E-02
-1.42E+00,4.49E-02,-7.88E-12,5.00E-02
-1.41E+00,4.50E-02,-7.15E-12,5.00E-02
-1.40E+00,4.51E-02,-6.78E-12,5.00E-02
-1.39E+00,4.53E-02,-6.21E-12,5.00E-02
-1.38E+00,4.54E-02,-5.79E-12,5.00E-02
-1.37E+00,4.55E-02,-5.45E-12,5.00E-02
-1.36E+00,4.56E-02,-4.31E-12,5.00E-02
-1.35E+00,4.58E-02,-4.12E-12,5.00E-02
-1.34E+00,4.59E-02,-4.10E-12,5.00E-02
-1.33E+00,4.60E-02,-3.83E-12,5.00E-02
-1.32E+00,4.61E-02,-2.80E-12,5.00E-02
-1.31E+00,4.62E-02,-2.93E-12,5.00E-02
-1.30E+00,4.63E-02,-2.84E-12,5.00E-02
-1.29E+00,4.65E-02,-2.54E-12,5.00E-02
-1.28E+00,4.66E-02,-2.20E-12,5.00E-02
-1.27E+00,4.67E-02,-2.13E-12,5.00E-02
-1.26E+00,4.68E-02,-2.06E-12,5.00E-02
-1.25E+00,4.69E-02,-1.67E-12,5.00E-02
-1.24E+00,4.70E-02,-1.44E-12,5.00E-02
-1.23E+00,4.71E-02,-1.03E-12,5.00E-02
-1.22E+00,4.72E-02,-1.20E-12,5.00E-02
-1.21E+00,4.73E-02,-1.27E-12,5.00E-02
-1.20E+00,4.74E-02,-1.54E-12,5.00E-02
-1.19E+00,4.75E-02,-1.34E-12,5.00E-02
-1.18E+00,4.76E-02,-7.30E-13,5.00E-02
-1.17E+00,4.76E-02,-4.80E-13,5.00E-02
-1.16E+00,4.77E-02,-3.50E-13,5.00E-02
-1.15E+00,4.78E-02,-2.40E-13,5.00E-02
-1.14E+00,4.79E-02,-4.70E-13,5.00E-02
-1.13E+00,4.80E-02,-6.80E-13,5.00E-02
-1.12E+00,4.81E-02,-7.70E-13,5.00E-02
-1.11E+00,4.81E-02,-6.60E-13,5.00E-02
-1.10E+00,4.82E-02,-8.20E-13,5.00E-02
-1.09E+00,4.83E-02,-6.60E-13,5.00E-02
-1.08E+00,4.84E-02,-3.80E-13,5.00E-02
-1.07E+00,4.85E-02,-3.20E-13,5.00E-02
-1.06E+00,4.85E-02,-3.50E-13,5.00E-02
-1.05E+00,4.86E-02,-2.00E-13,5.00E-02
-1.04E+00,4.87E-02,-2.20E-13,5.00E-02
-1.03E+00,4.88E-02,-2.90E-13,5.00E-02
-1.02E+00,4.88E-02,-5.30E-13,5.00E-02
-1.01E+00,4.89E-02,-4.70E-13,5.00E-02
-1.00E+00,4.90E-02,-5.90E-13,5.00E-02
-9.90E-01,4.90E-02,-5.50E-13,5.00E-02
-9.80E-01,4.91E-02,-7.50E-13,5.00E-02
-9.70E-01,4.92E-02,-3.40E-13,5.00E-02
-9.60E-01,4.92E-02,1.50E-13,5.00E-02
-9.50E-01,4.93E-02,-6.00E-14,5.00E-02
-9.40E-01,4.94E-02,-1.10E-13,5.00E-02
-9.30E-01,4.94E-02,7.00E-14,5.00E-02
-9.20E-01,4.95E-02,-1.00E-14,5.00E-02
-9.10E-01,4.96E-02,3.00E-14,5.00E-02
-9.00E-01,4.96E-02,2.60E-13,5.00E-02
-8.90E-01,4.97E-02,4.70E-13,5.00E-02
-8.80E-01,4.97E-02,4.10E-13,5.00E-02
-8.70E-01,4.98E-02,1.80E-13,5.00E-02
-8.60E-01,4.99E-02,2.00E-13,5.00E-02
-8.50E-01,4.99E-02,-6.00E-14,5.00E-02
-8.40E-01,5.00E-02,-1.10E-13,5.00E-02
-8.30E-01,5.00E-02,1.90E-13,5.00E-02
-8.20E-01,5.01E-02,1.50E-13,5.00E-02
-8.10E-01,5.01E-02,1.90E-13,5.00E-02
-8.00E-01,5.02E-02,1.90E-13,5.00E-02
-7.90E-01,5.02E-02,2.50E-13,5.00E-02
-7.80E-01,5.03E-02,4.00E-14,5.00E-02
-7.70E-01,5.03E-02,2.00E-14,5.00E-02
-7.60E-01,5.04E-02,2.90E-13,5.00E-02
-7.50E-01,5.04E-02,6.00E-14,5.00E-02
-7.40E-01,5.05E-02,0.00E+00,5.00E-02
-7.30E-01,5.05E-02,1.80E-13,5.00E-02
-7.20E-01,5.06E-02,2.90E-13,5.00E-02
-7.10E-01,5.06E-02,2.20E-13,5.00E-02
-7.00E-01,5.07E-02,-1.00E-14,5.00E-02
-6.90E-01,5.07E-02,8.00E-14,5.00E-02
-6.80E-01,5.08E-02,1.70E-13,5.00E-02
-6.70E-01,5.08E-02,1.40E-13,5.00E-02
-6.60E-01,5.09E-02,3.00E-13,5.00E-02
-6.50E-01,5.09E-02,3.30E-13,5.00E-02
-6.40E-01,5.09E-02,2.90E-13,5.00E-02
-6.30E-01,5.10E-02,1.60E-13,5.00E-02
-6.20E-01,5.10E-02,-1.00E-14,5.00E-02
-6.10E-01,5.11E-02,9.00E-14,5.00E-02
-6.00E-01,5.11E-02,7.00E-14,5.00E-02
-5.90E-01,5.12E-02,-1.10E-13,5.00E-02
-5.80E-01,5.12E-02,-2.50E-13,5.00E-02
-5.70E-01,5.12E-02,-3.70E-13,5.00E-02
-5.60E-01,5.13E-02,-3.00E-13,5.00E-02
-5.50E-01,5.13E-02,-1.30E-13,5.00E-02
-5.40E-01,5.14E-02,1.20E-13,5.00E-02
-5.30E-01,5.14E-02,2.70E-13,5.00E-02
-5.20E-01,5.14E-02,1.90E-13,5.00E-02
-5.10E-01,5.15E-02,1.40E-13,5.00E-02
-5.00E-01,5.15E-02,-7.00E-14,5.00E-02
-4.90E-01,5.15E-02,-5.00E-14,5.00E-02
-4.80E-01,5.16E-02,-1.70E-13,5.00E-02
-4.70E-01,5.16E-02,-5.00E-14,5.00E-02
-4.60E-01,5.16E-02,1.00E-13,5.00E-02
-4.50E-01,5.17E-02,4.10E-13,5.00E-02
-4.40E-01,5.17E-02,2.70E-13,5.00E-02
-4.30E-01,5.18E-02,4.00E-14,5.00E-02
-4.20E-01,5.18E-02,1.20E-13,5.00E-02
-4.10E-01,5.18E-02,-1.00E-14,5.00E-02
-4.00E-01,5.18E-02,-1.00E-13,5.00E-02
-3.90E-01,5.19E-02,2.00E-14,5.00E-02
-3.80E-01,5.19E-02,4.00E-14,5.00E-02
-3.70E-01,5.19E-02,-1.30E-13,5.00E-02
-3.60E-01,5.20E-02,-2.00E-13,5.00E-02
-3.50E-01,5.20E-02,-1.60E-13,5.00E-02
-3.40E-01,5.20E-02,-1.40E-13,5.00E-02
