VG,ID,IG,VD
-3.40E-01,5.53E-02,-9.00E-14,5.00E-02
-3.30E-01,5.53E-02,6.00E-14,5.00E-02
-3.20E-01,5.53E-02,1.30E-13,5.00E-02
-3.10E-01,5.54E-02,7.00E-14,5.00E-02
-3.00E-01,5.54E-02,4.00E-14,5.00E-02
-2.90E-01,5.54E-02,4.10E-13,5.00E-02
-2.80E-01,5.55E-02,5.70E-13,5.00E-02
-2.70E-01,5.55E-02,4.90E-13,5.00E-02
-2.60E-01,5.55E-02,5.80E-13,5.00E-02
-2.50E-01,5.56E-02,4.60E-13,5.00E-02
-2.40E-01,5.56E-02,2.60E-13,5.00E-02
-2.30E-01,5.56E-02,-1.00E-14,5.00E-02
-2.20E-01,5.57E-02,9.00E-14,5.00E-02
-2.10E-01,5.57E-02,2.30E-13,5.00E-02
-2.00E-01,5.57E-02,2.00E-13,5.00E-02
-1.90E-01,5.57E-02,2.10E-13,5.00E-02
-1.80E-01,5.58E-02,3.60E-13,5.00E-02
-1.70E-01,5.58E-02,1.80E-13,5.00E-02
-1.60E-01,5.58E-02,1.80E-13,5.00E-02
-1.50E-01,5.59E-02,-4.00E-14,5.00E-02
-1.40E-01,5.59E-02,6.00E-14,5.00E-02
-1.30E-01,5.59E-02,4.00E-13,5.00E-02
-1.20E-01,5.60E-02,1.20E-13,5.00E-02
-1.10E-01,5.60E-02,-1.80E-13,5.00E-02
-1.00E-01,5.60E-02,-2.70E-13,5.00E-02
-9.00E-02,5.60E-02,-4.60E-13,5.00E-02
-8.00E-02,5.61E-02,-3.40E-13,5.00E-02
-7.00E-02,5.61E-02,-3.00E-14,5.00E-02
-6.00E-02,5.61E-02,4.00E-14,5.00E-02
-5.00E-02,5.61E-02,-2.40E-13,5.00E-02
-4.00E-02,5.62E-02,-2.00E-14,5.00E-02
-3.00E-02,5.62E-02,5.00E-14,5.00E-02
-2.00E-02,5.62E-02,-2.00E-14,5.00E-02
-1.00E-02,5.62E-02,5.00E-14,5.00E-02
0.00E+00,5.63E-02,1.00E-14,5.00E-02
