VG,ID,IG,VD
-4.14E+00,5.26E-08,-1.12E-07,5.00E-02
-4.13E+00,5.15E-08,-1.10E-07,5.00E-02
-4.12E+00,5.03E-08,-1.07E-07,5.00E-02
-4.11E+00,4.92E-08,-1.05E-07,5.00E-02
-4.10E+00,4.81E-08,-1.02E-07,5.00E-02
-4.09E+00,4.71E-08,-1.00E-07,5.00E-02
-4.08E+00,4.60E-08,-9.79E-08,5.00E-02
-4.07E+00,4.51E-08,-9.57E-08,5.00E-02
-4.06E+00,4.39E-08,-9.33E-08,5.00E-02
-4.05E+00,4.30E-08,-9.10E-08,5.00E-02
-4.04E+00,4.19E-08,-8.90E-08,5.00E-02
-4.03E+00,4.10E-08,-8.69E-08,5.00E-02
-4.02E+00,4.01E-08,-8.48E-08,5.00E-02
-4.01E+00,3.92E-08,-8.28E-08,5.00E-02
-4.00E+00,3.82E-08,-8.09E-08,5.00E-02
-3.99E+00,3.74E-08,-7.90E-08,5.00E-02
-3.98E+00,3.65E-08,-7.73E-08,5.00E-02
-3.97E+00,3.57E-08,-7.52E-08,5.00E-02
-3.96E+00,3.48E-08,-7.32E-08,5.00E-02
-3.95E+00,3.39E-08,-7.18E-08,5.00E-02
-3.94E+00,3.31E-08,-6.99E-08,5.00E-02
-3.93E+00,3.23E-08,-6.82E-08,5.00E-02
-3.92E+00,3.15E-08,-6.63E-08,5.00E-02
-3.91E+00,3.07E-08,-6.47E-08,5.00E-02
-3.90E+00,3.00E-08,-6.29E-08,5.00E-02
-3.89E+00,2.92E-08,-6.14E-08,5.00E-02
-3.88E+00,2.85E-08,-5.98E-08,5.00E-02
-3.87E+00,2.78E-08,-5.83E-08,5.00E-02
-3.86E+00,2.70E-08,-5.68E-08,5.00E-02
-3.85E+00,2.64E-08,-5.52E-08,5.00E-02
-3.84E+00,2.57E-08,-5.37E-08,5.00E-02
-3.83E+00,2.50E-08,-5.25E-08,5.00E-02
-3.82E+00,2.44E-08,-5.09E-08,5.00E-02
-3.81E+00,2.37E-08,-4.96E-08,5.00E-02
-3.80E+00,2.31E-08,-4.84E-08,5.00E-02
-3.79E+00,2.25E-08,-4.69E-08,5.00E-02
-3.78E+00,2.19E-08,-4.57E-08,5.00E-02
-3.77E+00,2.13E-08,-4.44E-08,5.00E-02
-3.76E+00,2.07E-08,-4.31E-08,5.00E-02
-3.75E+00,2.02E-08,-4.20E-08,5.00E-02
-3.74E+00,1.97E-08,-4.08E-08,5.00E-02
-3.73E+00,1.91E-08,-3.98E-08,5.00E-02
-3.72E+00,1.86E-08,-3.86E-08,5.00E-02
-3.71E+00,1.81E-08,-3.74E-08,5.00E-02
-3.70E+00,1.76E-08,-3.64E-08,5.00E-02
-3.69E+00,1.71E-08,-3.54E-08,5.00E-02
-3.68E+00,1.66E-08,-3.43E-08,5.00E-02
-3.67E+00,1.61E-08,-3.34E-08,5.00E-02
-3.66E+00,1.57E-08,-3.24E-08,5.00E-02
-3.65E+00,1.52E-08,-3.15E-08,5.00E-02
-3.64E+00,1.48E-08,-3.05E-08,5.00E-02
-3.63E+00,1.43E-08,-2.97E-08,5.00E-02
-3.62E+00,1.39E-08,-2.87E-08,5.00E-02
-3.61E+00,1.35E-08,-2.78E-08,5.00E-02
-3.60E+00,1.31E-08,-2.70E-08,5.00E-02
-3.59E+00,1.27E-08,-2.62E-08,5.00E-02
-3.58E+00,1.23E-08,-2.54E-08,5.00E-02
-3.57E+00,1.20E-08,-2.46E-08,5.00E-02
-3.56E+00,1.16E-08,-2.38E-08,5.00E-02
-3.55E+00,1.12E-08,-2.30E-08,5.00E-02
-3.54E+00,1.09E-08,-2.23E-08,5.00E-02
-3.53E+00,1.05E-08,-2.16E-08,5.00E-02
-3.52E+00,1.02E-08,-2.09E-08,5.00E-02
-3.51E+00,9.92E-09,-2.02E-08,5.00E-02
-3.50E+00,9.60E-09,-1.97E-08,5.00E-02
-3.49E+00,9.30E-09,-1.90E-08,5.00E-02
-3.48E+00,9.01E-09,-1.83E-08,5.00E-02
-3.47E+00,8.70E-09,-1.78E-08,5.00E-02
-3.46E+00,8.44E-09,-1.72E-08,5.00E-02
-3.45E+00,8.16E-09,-1.66E-08,5.00E-02
-3.44E+00,7.88E-09,-1.60E-08,5.00E-02
-3.43E+00,7.61E-09,-1.54E-08,5.00E-02
-3.42E+00,7.38E-09,-1.50E-08,5.00E-02
-3.41E+00,7.13E-09,-1.45E-08,5.00E-02
-3.40E+00,6.89E-09,-1.40E-08,5.00E-02
-3.39E+00,6.65E-09,-1.35E-08,5.00E-02
-3.38E+00,6.43E-09,-1.30E-08,5.00E-02
-3.37E+00,6.21E-09,-1.26E-08,5.00E-02
-3.36E+00,5.98E-09,-1.21E-08,5.00E-02
-3.35E+00,5.78E-09,-1.17E-08,5.00E-02
-3.34E+00,5.59E-09,-1.13E-08,5.00E-02
-3.33E+00,5.37E-09,-1.08E-08,5.00E-02
-3.32E+00,5.18E-09,-1.05E-08,5.00E-02
-3.31E+00,5.00E-09,-1.01E-08,5.00E-02
-3.30E+00,4.82E-09,-9.75E-09,5.00E-02
-3.29E+00,4.67E-09,-9.38E-09,5.00E-02
-3.28E+00,4.52E-09,-9.04E-09,5.00E-02
-3.27E+00,4.33E-09,-8.71E-09,5.00E-02
-3.26E+00,4.19E-09,-8.40E-09,5.00E-02
-3.25E+00,4.03E-09,-8.14E-09,5.00E-02
-3.24E+00,3.90E-09,-7.81E-09,5.00E-02
-3.23E+00,3.74E-09,-7.53E-09,5.00E-02
-3.22E+00,3.60E-09,-7.25E-09,5.00E-02
-3.21E+00,3.46E-09,-6.97E-09,5.00E-02
-3.20E+00,3.35E-09,-6.72E-09,5.00E-02
-3.19E+00,3.24E-09,-6.48E-09,5.00E-02
-3.18E+00,3.10E-09,-6.18E-09,5.00E-02
-3.17E+00,2.98E-09,-5.97E-09,5.00E-02
-3.16E+00,2.87E-09,-5.75E-09,5.00E-02
-3.15E+00,2.76E-09,-5.53E-09,5.00E-02
-3.14E+00,2.65E-09,-5.30E-09,5.00E-02
-3.13E+00,2.55E-09,-5.07E-09,5.00E-02
-3.12E+00,2.46E-09,-4.90E-09,5.00E-02
-3.11E+00,2.35E-09,-4.71E-09,5.00E-02
-3.10E+00,2.28E-09,-4.52E-09,5.00E-02
-3.09E+00,2.20E-09,-4.36E-09,5.00E-02
-3.08E+00,2.12E-09,-4.20E-09,5.00E-02
-3.07E+00,2.04E-09,-4.04E-09,5.00E-02
-3.06E+00,1.99E-09,-3.88E-09,5.00E-02
-3.05E+00,1.94E-09,-3.72E-09,5.00E-02
-3.04E+00,1.90E-09,-3.57E-09,5.00E-02
-3.03E+00,1.88E-09,-3.44E-09,5.00E-02
-3.02E+00,1.89E-09,-3.28E-09,5.00E-02
-3.01E+00,1.96E-09,-3.17E-09,5.00E-02
-3.00E+00,2.12E-09,-3.04E-09,5.00E-02
-2.99E+00,2.40E-09,-2.91E-09,5.00E-02
-2.98E+00,2.89E-09,-2.79E-09,5.00E-02
-2.97E+00,3.70E-09,-2.71E-09,5.00E-02
-2.96E+00,4.96E-09,-2.61E-09,5.00E-02
-2.95E+00,6.96E-09,-2.50E-09,5.00E-02
-2.94E+00,1.01E-08,-2.41E-09,5.00E-02
-2.93E+00,1.50E-08,-2.32E-09,5.00E-02
-2.92E+00,2.27E-08,-2.23E-09,5.00E-02
-2.91E+00,3.46E-08,-2.15E-09,5.00E-02
-2.90E+00,5.30E-08,-2.07E-09,5.00E-02
-2.89E+00,8.14E-08,-1.99E-09,5.00E-02
-2.88E+00,1.25E-07,-1.92E-09,5.00E-02
-2.87E+00,1.92E-07,-1.85E-09,5.00E-02
-2.86E+00,2.94E-07,-1.78E-09,5.00E-02
-2.85E+00,4.47E-07,-1.71E-09,5.00E-02
-2.84E+00,6.81E-07,-1.67E-09,5.00E-02
-2.83E+00,1.03E-06,-1.60E-09,5.00E-02
-2.82E+00,1.55E-06,-1.54E-09,5.00E-02
-2.81E+00,2.25E-06,-1.48E-09,5.00E-02
-2.80E+00,3.35E-06,-1.43E-09,5.00E-02
-2.79E+00,4.94E-06,-1.38E-09,5.00E-02
-2.78E+00,7.24E-06,-1.34E-09,5.00E-02
-2.77E+00,1.05E-05,-1.29E-09,5.00E-02
-2.76E+00,1.51E-05,-1.26E-09,5.00E-02
-2.75E+00,2.16E-05,-1.21E-09,5.00E-02
-2.74E+00,3.04E-05,-1.17E-09,5.00E-02
-2.73E+00,4.23E-05,-1.13E-09,5.00E-02
-2.72E+00,5.83E-05,-1.11E-09,5.00E-02
-2.71E+00,7.93E-05,-1.07E-09,5.00E-02
-2.70E+00,1.07E-04,-1.05E-09,5.00E-02
-2.69E+00,1.42E-04,-1.02E-09,5.00E-02
-2.68E+00,1.86E-04,-9.99E-10,5.00E-02
-2.67E+00,2.42E-04,-9.69E-10,5.00E-02
-2.66E+00,3.11E-04,-9.36E-10,5.00E-02
-2.65E+00,3.95E-04,-9.08E-10,5.00E-02
-2.64E+00,4.95E-04,-8.86E-10,5.00E-02
-2.63E+00,6.15E-04,-8.71E-10,5.00E-02
-2.62E+00,7.55E-04,-8.46E-10,5.00E-02
-2.61E+00,9.18E-04,-8.34E-10,5.00E-02
-2.60E+00,1.11E-03,-8.02E-10,5.00E-02
-2.59E+00,1.32E-03,-7.90E-10,5.00E-02
-2.58E+00,1.56E-03,-7.75E-10,5.00E-02
-2.57E+00,1.81E-03,-7.59E-10,5.00E-02
-2.56E+00,2.10E-03,-7.42E-10,5.00E-02
-2.55E+00,2.43E-03,-7.21E-10,5.00E-02
-2.54E+00,2.78E-03,-7.05E-10,5.00E-02
-2.53E+00,3.16E-03,-6.90E-10,5.00E-02
-2.52E+00,3.57E-03,-6.68E-10,5.00E-02
-2.51E+00,4.01E-03,-6.66E-10,5.00E-02
-2.50E+00,4.47E-03,-6.47E-10,5.00E-02
-2.49E+00,4.96E-03,-6.36E-10,5.00E-02
-2.48E+00,5.47E-03,-6.27E-10,5.00E-02
-2.47E+00,6.01E-03,-6.06E-10,5.00E-02
-2.46E+00,6.56E-03,-5.95E-10,5.00E-02
-2.45E+00,7.13E-03,-5.85E-10,5.00E-02
-2.44E+00,7.72E-03,-5.78E-10,5.00E-02
-2.43E+00,8.32E-03,-5.63E-10,5.00E-02
-2.42E+00,8.94E-03,-5.51E-10,5.00E-02
-2.41E+00,9.56E-03,-5.37E-10,5.00E-02
-2.40E+00,1.02E-02,-5.27E-10,5.00E-02
-2.39E+00,1.08E-02,-5.17E-10,5.00E-02
-2.38E+00,1.15E-02,-5.13E-10,5.00E-02
-2.37E+00,1.21E-02,-4.97E-10,5.00E-02
-2.36E+00,1.28E-02,-4.77E-10,5.00E-02
-2.35E+00,1.34E-02,-4.72E-10,5.00E-02
-2.34E+00,1.41E-02,-4.60E-10,5.00E-02
-2.33E+00,1.47E-02,-4.47E-10,5.00E-02
-2.32E+00,1.53E-02,-4.39E-10,5.00E-02
-2.31E+00,1.59E-02,-4.34E-10,5.00E-02
-2.30E+00,1.66E-02,-4.17E-10,5.00E-02
-2.29E+00,1.72E-02,-4.05E-10,5.00E-02
-2.28E+00,1.78E-02,-3.92E-10,5.00E-02
-2.27E+00,1.84E-02,-3.86E-10,5.00E-02
-2.26E+00,1.90E-02,-3.82E-10,5.00E-02
-2.25E+00,1.96E-02,-3.73E-10,5.00E-02
-2.24E+00,2.02E-02,-3.54E-10,5.00E-02
-2.23E+00,2.08E-02,-3.51E-10,5.00E-02
-2.22E+00,2.14E-02,-3.33E-10,5.00E-02
-2.21E+00,2.19E-02,-3.32E-10,5.00E-02
-2.20E+00,2.25E-02,-3.19E-10,5.00E-02
-2.19E+00,2.30E-02,-3.11E-10,5.00E-02
-2.18E+00,2.35E-02,-3.01E-10,5.00E-02
-2.17E+00,2.40E-02,-2.87E-10,5.00E-02
-2.16E+00,2.45E-02,-2.82E-10,5.00E-02
-2.15E+00,2.50E-02,-2.75E-10,5.00E-02
-2.14E+00,2.55E-02,-2.70E-10,5.00E-02
-2.13E+00,2.60E-02,-2.61E-10,5.00E-02
-2.12E+00,2.64E-02,-2.52E-10,5.00E-02
-2.11E+00,2.69E-02,-2.40E-10,5.00E-02
-2.10E+00,2.73E-02,-2.34E-10,5.00E-02
-2.09E+00,2.77E-02,-2.30E-10,5.00E-02
-2.08E+00,2.82E-02,-2.20E-10,5.00E-02
-2.07E+00,2.86E-02,-2.14E-10,5.00E-02
-2.06E+00,2.90E-02,-2.03E-10,5.00E-02
-2.05E+00,2.94E-02,-1.98E-10,5.00E-02
-2.04E+00,2.98E-02,-1.90E-10,5.00E-02
-2.03E+00,3.02E-02,-1.84E-10,5.00E-02
-2.02E+00,3.05E-02,-1.76E-10,5.00E-02
-2.01E+00,3.09E-02,-1.69E-10,5.00E-02
-2.00E+00,3.12E-02,-1.63E-10,5.00E-02
-1.99E+00,3.16E-02,-1.56E-10,5.00E-02
-1.98E+00,3.19E-02,-1.48E-10,5.00E-02
-1.97E+00,3.23E-02,-1.42E-10,5.00E-02
-1.96E+00,3.26E-02,-1.37E-10,5.00E-02
-1.95E+00,3.29E-02,-1.31E-10,5.00E-02
-1.94E+00,3.32E-02,-1.29E-10,5.00E-02
-1.93E+00,3.35E-02,-1.22E-10,5.00E-02
-1.92E+00,3.38E-02,-1.17E-10,5.00E-02
-1.91E+00,3.41E-02,-1.11E-10,5.00E-02
-1.90E+00,3.44E-02,-1.07E-10,5.00E-02
-1.89E+00,3.47E-02,-1.03E-10,5.00E-02
-1.88E+00,3.49E-02,-9.76E-11,5.00E-02
-1.87E+00,3.52E-02,-9.17E-11,5.00E-02
-1.86E+00,3.54E-02,-9.25E-11,5.00E-02
-1.85E+00,3.57E-02,-8.72E-11,5.00E-02
-1.84E+00,3.59E-02,-8.26E-11,5.00E-02
-1.83E+00,3.62E-02,-7.93E-11,5.00E-02
-1.82E+00,3.64E-02,-7.55E-11,5.00E-02
-1.81E+00,3.67E-02,-7.19E-11,5.00E-02
-1.80E+00,3.69E-02,-6.96E-11,5.00E-02
-1.79E+00,3.71E-02,-6.69E-11,5.00E-02
-1.78E+00,3.73E-02,-6.57E-11,5.00E-02
-1.77E+00,3.75E-02,-6.32E-11,5.00E-02
-1.76E+00,3.78E-02,-6.09E-11,5.00E-02
-1.75E+00,3.80E-02,-5.80E-11,5.00E-02
-1.74E+00,3.82E-02,-5.66E-11,5.00E-02
-1.73E+00,3.84E-02,-5.36E-11,5.00E-02
-1.72E+00,3.85E-02,-5.13E-11,5.00E-02
-1.71E+00,3.87E-02,-5.05E-11,5.00E-02
-1.70E+00,3.89E-02,-4.83E-11,5.00E-02
-1.69E+00,3.91E-02,-4.82E-11,5.00E-02
-1.68E+00,3.93E-02,-4.42E-11,5.00E-02
-1.67E+00,3.95E-02,-4.37E-11,5.00E-02
-1.66E+00,3.96E-02,-4.11E-11,5.00E-02
-1.65E+00,3.98E-02,-3.99E-11,5.00E-02
-1.64E+00,4.00E-02,-3.85E-11,5.00E-02
-1.63E+00,4.01E-02,-3.83E-11,5.00E-02
-1.62E+00,4.03E-02,-3.56E-11,5.00E-02
-1.61E+00,4.04E-02,-3.53E-11,5.00E-02
-1.60E+00,4.06E-02,-3.26E-11,5.00E-02
-1.59E+00,4.07E-02,-3.13E-11,5.00E-02
-1.58E+00,4.09E-02,-3.13E-11,5.00E-02
-1.57E+00,4.10E-02,-2.99E-11,5.00E-02
-1.56E+00,4.12E-02,-2.79E-11,5.00E-02
-1.55E+00,4.13E-02,-2.63E-11,5.00E-02
-1.54E+00,4.14E-02,-2.61E-11,5.00E-02
-1.53E+00,4.16E-02,-2.49E-11,5.00E-02
-1.52E+00,4.17E-02,-2.53E-11,5.00E-02
-1.51E+00,4.18E-02,-2.24E-11,5.00E-02
-1.50E+00,4.19E-02,-2.22E-11,5.00E-02
-1.49E+00,4.21E-02,-2.17E-11,5.00E-02
-1.48E+00,4.22E-02,-2.00E-11,5.00E-02
-1.47E+00,4.23E-02,-1.75E-11,5.00E-02
-1.46E+00,4.24E-02,-1.83E-11,5.00E-02
-1.45E+00,4.25E-02,-1.67E-11,5.00E-02
-1.44E+00,4.27E-02,-1.58E-11,5.00E-02
-1.43E+00,4.28E-02,-1.54E-11,5.00E-02
-1.42E+00,4.29E-02,-1.52E-11,5.00E-02
-1.41E+00,4.30E-02,-1.29E-11,5.00E-02
-1.40E+00,4.31E-02,-1.32E-11,5.00E-02
-1.39E+00,4.32E-02,-1.26E-11,5.00E-02
-1.38E+00,4.33E-02,-1.20E-11,5.00E-02
-1.37E+00,4.34E-02,-1.08E-11,5.00E-02
-1.36E+00,4.35E-02,-9.96E-12,5.00E-02
-1.35E+00,4.36E-02,-8.90E-12,5.00E-02
-1.34E+00,4.37E-02,-8.12E-12,5.00E-02
-1.33E+00,4.38E-02,-8.14E-12,5.00E-02
-1.32E+00,4.39E-02,-7.94E-12,5.00E-02
-1.31E+00,4.40E-02,-7.61E-12,5.00E-02
-1.30E+00,4.41E-02,-6.98E-12,5.00E-02
-1.29E+00,4.41E-02,-6.55E-12,5.00E-02
-1.28E+00,4.42E-02,-5.73E-12,5.00E-02
-1.27E+00,4.43E-02,-5.06E-12,5.00E-02
-1.26E+00,4.44E-02,-4.30E-12,5.00E-02
-1.25E+00,4.45E-02,-4.59E-12,5.00E-02
-1.24E+00,4.46E-02,-4.46E-12,5.00E-02
-1.23E+00,4.47E-02,-3.93E-12,5.00E-02
-1.22E+00,4.47E-02,-3.61E-12,5.00E-02
-1.21E+00,4.48E-02,-3.38E-12,5.00E-02
-1.20E+00,4.49E-02,-3.08E-12,5.00E-02
-1.19E+00,4.50E-02,-3.26E-12,5.00E-02
-1.18E+00,4.50E-02,-3.00E-12,5.00E-02
-1.17E+00,4.51E-02,-2.54E-12,5.00E-02
-1.16E+00,4.52E-02,-2.10E-12,5.00E-02
-1.15E+00,4.52E-02,-1.99E-12,5.00E-02
-1.14E+00,4.53E-02,-2.11E-12,5.00E-02
-1.13E+00,4.54E-02,-2.13E-12,5.00E-02
-1.12E+00,4.55E-02,-2.36E-12,5.00E-02
-1.11E+00,4.55E-02,-1.99E-12,5.00E-02
-1.10E+00,4.56E-02,-1.40E-12,5.00E-02
-1.09E+00,4.57E-02,-1.25E-12,5.00E-02
-1.08E+00,4.57E-02,-1.15E-12,5.00E-02
-1.07E+00,4.58E-02,-9.90E-13,5.00E-02
-1.06E+00,4.59E-02,-9.10E-13,5.00E-02
-1.05E+00,4.59E-02,-7.80E-13,5.00E-02
-1.04E+00,4.60E-02,-5.70E-13,5.00E-02
-1.03E+00,4.60E-02,-6.30E-13,5.00E-02
-1.02E+00,4.61E-02,-7.30E-13,5.00E-02
-1.01E+00,4.62E-02,-5.50E-13,5.00E-02
-1.00E+00,4.62E-02,-5.60E-13,5.00E-02
-9.90E-01,4.63E-02,-5.90E-13,5.00E-02
-9.80E-01,4.63E-02,-3.80E-13,5.00E-02
-9.70E-01,4.64E-02,-5.90E-13,5.00E-02
-9.60E-01,4.64E-02,-7.30E-13,5.00E-02
-9.50E-01,4.65E-02,-5.10E-13,5.00E-02
-9.40E-01,4.65E-02,-5.60E-13,5.00E-02
-9.30E-01,4.66E-02,-6.00E-13,5.00E-02
-9.20E-01,4.66E-02,-1.60E-13,5.00E-02
-9.10E-01,4.67E-02,-1.30E-13,5.00E-02
-9.00E-01,4.67E-02,-2.80E-13,5.00E-02
-8.90E-01,4.68E-02,-4.40E-13,5.00E-02
-8.80E-01,4.68E-02,-5.00E-13,5.00E-02
-8.70E-01,4.69E-02,-6.40E-13,5.00E-02
-8.60E-01,4.69E-02,-5.50E-13,5.00E-02
-8.50E-01,4.70E-02,-5.90E-13,5.00E-02
-8.40E-01,4.70E-02,-6.50E-13,5.00E-02
-8.30E-01,4.71E-02,-4.10E-13,5.00E-02
-8.20E-01,4.71E-02,9.00E-14,5.00E-02
-8.10E-01,4.72E-02,4.20E-13,5.00E-02
-8.00E-01,4.72E-02,3.50E-13,5.00E-02
-7.90E-01,4.73E-02,1.70E-13,5.00E-02
-7.80E-01,4.73E-02,2.60E-13,5.00E-02
-7.70E-01,4.74E-02,2.90E-13,5.00E-02
-7.60E-01,4.74E-02,1.10E-13,5.00E-02
-7.50E-01,4.74E-02,1.00E-13,5.00E-02
-7.40E-01,4.75E-02,3.00E-13,5.00E-02
-7.30E-01,4.75E-02,3.80E-13,5.00E-02
-7.20E-01,4.76E-02,3.00E-13,5.00E-02
-7.10E-01,4.76E-02,9.00E-14,5.00E-02
-7.00E-01,4.76E-02,-1.20E-13,5.00E-02
-6.90E-01,4.77E-02,-6.00E-14,5.00E-02
-6.80E-01,4.77E-02,-1.10E-13,5.00E-02
-6.70E-01,4.78E-02,-1.10E-13,5.00E-02
-6.60E-01,4.78E-02,-1.00E-13,5.00E-02
-6.50E-01,4.78E-02,6.00E-14,5.00E-02
-6.40E-01,4.79E-02,4.40E-13,5.00E-02
-6.30E-01,4.79E-02,4.80E-13,5.00E-02
-6.20E-01,4.79E-02,6.30E-13,5.00E-02
-6.10E-01,4.80E-02,4.80E-13,5.00E-02
-6.00E-01,4.80E-02,5.10E-13,5.00E-02
-5.90E-01,4.80E-02,4.50E-13,5.00E-02
-5.80E-01,4.81E-02,4.60E-13,5.00E-02
-5.70E-01,4.81E-02,2.50E-13,5.00E-02
-5.60E-01,4.81E-02,2.20E-13,5.00E-02
-5.50E-01,4.82E-02,1.00E-13,5.00E-02
-5.40E-01,4.82E-02,0.00E+00,5.00E-02
-5.30E-01,4.82E-02,6.00E-14,5.00E-02
-5.20E-01,4.83E-02,1.80E-13,5.00E-02
-5.10E-01,4.83E-02,-2.70E-13,5.00E-02
-5.00E-01,4.83E-02,-4.30E-13,5.00E-02
-4.90E-01,4.84E-02,-5.90E-13,5.00E-02
-4.80E-01,4.84E-02,-3.60E-13,5.00E-02
-4.70E-01,4.84E-02,1.70E-13,5.00E-02
-4.60E-01,4.85E-02,6.90E-13,5.00E-02
-4.50E-01,4.85E-02,4.40E-13,5.00E-02
-4.40E-01,4.85E-02,5.30E-13,5.00E-02
-4.30E-01,4.86E-02,3.80E-13,5.00E-02
-4.20E-01,4.86E-02,4.70E-13,5.00E-02
-4.10E-01,4.86E-02,7.00E-14,5.00E-02
-4.00E-01,4.86E-02,9.00E-14,5.00E-02
-3.90E-01,4.87E-02,3.80E-13,5.00E-02
-3.80E-01,4.87E-02,6.80E-13,5.00E-02
-3.70E-01,4.87E-02,4.90E-13,5.00E-02
-3.60E-01,4.88E-02,4.90E-13,5.00E-02
-3.50E-01,4.88E-02,2.90E-13,5.00E-02
-3.40E-01,4.88E-02,1.10E-13,5.00E-02
